id,cd_estab,nm_ab_cliente,nr_nota_fis,dt_saida,hr_grade,cd_produto,un_embalagem,qt_embalagem,qt_pilha,qt_carregada,qt_falta,id_motivo,qt_pallet,vl_base_multa,vl_multa,usr_atlz_id,base_id,dt_atlz
622,JAG,CR053,20799,,1:00,503500071,CX,2,0/2,0,0,,0,0,0,1,623,2016-10-30 16:04:30
623,JAG,CR053,20799,,1:00,503500107,CX,9,0/9,0,0,,0,0,0,1,623,2016-10-30 16:04:30
624,JAG,CDJAC,20798,,19:00,563700001,CX,4,0/4,0,0,,0,0,0,1,625,2016-10-30 16:04:30
625,JAG,CDJAC,20798,,19:00,563700002,CX,22,0/22,0,0,,0,0,0,1,625,2016-10-30 16:04:30
626,JAG,CR056,20800,,3:00,503500073,CX,35,0/35,0,0,,0,0,0,1,631,2016-10-30 16:04:30
627,JAG,CR056,20800,,3:00,503500077,CX,21,0/21,0,0,,0,0,0,1,631,2016-10-30 16:04:30
628,JAG,CR056,20800,,3:00,503500079,CX,7,0/7,0,0,,0,0,0,1,631,2016-10-30 16:04:30
629,JAG,CR056,20800,,3:00,503500083,CX,63,0/63,0,0,,0,0,0,1,631,2016-10-30 16:04:30
630,JAG,CR056,20800,,3:00,503500071,CX,3,0/3,0,0,,0,0,0,1,631,2016-10-30 16:04:30
631,JAG,CR056,20800,,3:00,503500107,CX,7,0/7,0,0,,0,0,0,1,631,2016-10-30 16:04:30
632,JAG,JCBOB,20801,,9:00,503500073,CX,91,0/91,0,0,,0,0,0,1,634,2016-10-30 16:04:30
633,JAG,JCBOB,20801,,9:00,503500079,CX,42,0/42,0,0,,0,0,0,1,634,2016-10-30 16:04:30
634,JAG,JCBOB,20801,,9:00,503500071,CX,9,0/9,0,0,,0,0,0,1,634,2016-10-30 16:04:30
635,JAG,SBWAY,20802,,21:00,563700001,CX,6,0/6,0,0,,0,0,0,1,636,2016-10-30 16:04:30
636,JAG,SBWAY,20802,,21:00,563700002,CX,20,0/20,0,0,,0,0,0,1,636,2016-10-30 16:04:30
637,JAG,SBWRB,20803,,23:00,563700001,CX,6,0/6,0,0,,0,0,0,1,638,2016-10-30 16:04:30
638,JAG,SBWRB,20803,,23:00,563700002,CX,20,0/20,0,0,,0,0,0,1,638,2016-10-30 16:04:30
639,JAG,FFJDI,20804,,16:00,503500064,CX,112,0/112,0,0,,0,0,0,1,639,2016-10-30 16:04:30
640,JAG,FFJDI,20805,,11:00,503500064,CX,48,0/48,0,0,,0,0,0,1,643,2016-10-30 16:04:30
641,JAG,FFJDI,20805,,11:00,503500065,CX,12,0/12,0,0,,0,0,0,1,643,2016-10-30 16:04:30
642,JAG,FFJDI,20805,,11:00,503500028,CX,36,0/36,0,0,,0,0,0,1,643,2016-10-30 16:04:30
643,JAG,FFJDI,20805,,11:00,503500023,CX,16,0/16,0,0,,0,0,0,1,643,2016-10-30 16:04:30
644,JAG,FFJDI,20806,,4:00,503500063,CX,112,0/112,0,0,,0,0,0,1,644,2016-10-30 16:04:30
645,JAG,FFJDI,20807,,22:00,503500063,CX,8,0/8,0,0,,0,0,0,1,650,2016-10-30 16:04:30
646,JAG,FFJDI,20807,,22:00,503500064,CX,12,0/12,0,0,,0,0,0,1,650,2016-10-30 16:04:30
647,JAG,FFJDI,20807,,22:00,503500065,CX,16,0/16,0,0,,0,0,0,1,650,2016-10-30 16:04:30
648,JAG,FFJDI,20807,,22:00,503500066,CX,16,0/16,0,0,,0,0,0,1,650,2016-10-30 16:04:30
649,JAG,FFJDI,20807,,22:00,503500028,CX,44,0/44,0,0,,0,0,0,1,650,2016-10-30 16:04:30
650,JAG,FFJDI,20807,,22:00,503500023,CX,16,0/16,0,0,,0,0,0,1,650,2016-10-30 16:04:30
651,JAG,WALPR,20818,,5:00,503500138,CX,2,0/2,0,0,,0,0,0,1,657,2016-10-30 16:04:30
652,JAG,WALPR,20818,,5:00,503500141,CX,3,0/3,0,0,,0,0,0,1,657,2016-10-30 16:04:30
653,JAG,WALPR,20818,,5:00,503500142,CX,3,0/3,0,0,,0,0,0,1,657,2016-10-30 16:04:30
654,JAG,WALPR,20818,,5:00,503500136,CX,2,0/2,0,0,,0,0,0,1,657,2016-10-30 16:04:30
655,JAG,WALPR,20818,,5:00,503500140,CX,3,0/3,0,0,,0,0,0,1,657,2016-10-30 16:04:30
656,JAG,WALPR,20818,,5:00,503500137,CX,2,0/2,0,0,,0,0,0,1,657,2016-10-30 16:04:30
657,JAG,WALPR,20818,,5:00,503500139,CX,1,0/1,0,0,,0,0,0,1,657,2016-10-30 16:04:30
658,JAG,WALRS,20819,,7:00,503500138,CX,4,0/4,0,0,,0,0,0,1,664,2016-10-30 16:04:30
659,JAG,WALRS,20819,,7:00,503500141,CX,4,0/4,0,0,,0,0,0,1,664,2016-10-30 16:04:30
660,JAG,WALRS,20819,,7:00,503500142,CX,5,0/5,0,0,,0,0,0,1,664,2016-10-30 16:04:30
661,JAG,WALRS,20819,,7:00,503500136,CX,4,0/4,0,0,,0,0,0,1,664,2016-10-30 16:04:30
662,JAG,WALRS,20819,,7:00,503500140,CX,4,0/4,0,0,,0,0,0,1,664,2016-10-30 16:04:30
663,JAG,WALRS,20819,,7:00,503500137,CX,4,0/4,0,0,,0,0,0,1,664,2016-10-30 16:04:30
664,JAG,WALRS,20819,,7:00,503500139,CX,3,0/3,0,0,,0,0,0,1,664,2016-10-30 16:04:30
665,JAG,CDJAC,20822,,19:00,563700001,CX,4,0/4,0,0,,0,0,0,1,666,2016-10-30 16:04:30
666,JAG,CDJAC,20822,,19:00,563700002,CX,22,0/22,0,0,,0,0,0,1,666,2016-10-30 16:04:30
667,JAG,CR056,20823,,1:00,503500073,CX,35,0/35,0,0,,0,0,0,1,672,2016-10-30 16:04:30
668,JAG,CR056,20823,,1:00,503500077,CX,28,0/28,0,0,,0,0,0,1,672,2016-10-30 16:04:30
669,JAG,CR056,20823,,1:00,503500079,CX,14,0/14,0,0,,0,0,0,1,672,2016-10-30 16:04:30
670,JAG,CR056,20823,,1:00,503500083,CX,56,0/56,0,0,,0,0,0,1,672,2016-10-30 16:04:30
671,JAG,CR056,20823,,1:00,503500071,CX,3,0/3,0,0,,0,0,0,1,672,2016-10-30 16:04:30
672,JAG,CR056,20823,,1:00,503500107,CX,6,0/6,0,0,,0,0,0,1,672,2016-10-30 16:04:30
673,JAG,CR056,20824,,3:00,503500073,CX,21,0/21,0,0,,0,0,0,1,676,2016-10-30 16:04:30
674,JAG,CR056,20824,,3:00,503500077,CX,28,0/28,0,0,,0,0,0,1,676,2016-10-30 16:04:30
675,JAG,CR056,20824,,3:00,503500083,CX,133,0/133,0,0,,0,0,0,1,676,2016-10-30 16:04:30
676,JAG,CR056,20824,,3:00,503500107,CX,2,0/2,0,0,,0,0,0,1,676,2016-10-30 16:04:30
677,JAG,SBWAY,20825,,21:00,563700001,CX,6,0/6,0,0,,0,0,0,1,678,2016-10-30 16:04:30
678,JAG,SBWAY,20825,,21:00,563700002,CX,20,0/20,0,0,,0,0,0,1,678,2016-10-30 16:04:30
679,JAG,SBWRB,20826,,23:00,563700001,CX,8,0/8,0,0,,0,0,0,1,680,2016-10-30 16:04:30
680,JAG,SBWRB,20826,,23:00,563700002,CX,18,0/18,0,0,,0,0,0,1,680,2016-10-30 16:04:30
681,JAG,FFJDI,20827,,11:00,503500063,CX,40,0/40,0,0,,0,0,0,1,682,2016-10-30 16:04:30
682,JAG,FFJDI,20827,,11:00,503500064,CX,72,0/72,0,0,,0,0,0,1,682,2016-10-30 16:04:30
683,JAG,FFJDI,20828,,22:00,503500063,CX,28,0/28,0,0,,0,0,0,1,688,2016-10-30 16:04:30
684,JAG,FFJDI,20828,,22:00,503500064,CX,8,0/8,0,0,,0,0,0,1,688,2016-10-30 16:04:30
685,JAG,FFJDI,20828,,22:00,503500065,CX,16,0/16,0,0,,0,0,0,1,688,2016-10-30 16:04:30
686,JAG,FFJDI,20828,,22:00,503500066,CX,16,0/16,0,0,,0,0,0,1,688,2016-10-30 16:04:30
687,JAG,FFJDI,20828,,22:00,503500028,CX,28,0/28,0,0,,0,0,0,1,688,2016-10-30 16:04:30
688,JAG,FFJDI,20828,,22:00,503500023,CX,16,0/16,0,0,,0,0,0,1,688,2016-10-30 16:04:30
689,JAG,FFJDI,20829,,16:00,503500063,CX,24,0/24,0,0,,0,0,0,1,693,2016-10-30 16:04:30
690,JAG,FFJDI,20829,,16:00,503500064,CX,28,0/28,0,0,,0,0,0,1,693,2016-10-30 16:04:30
691,JAG,FFJDI,20829,,16:00,503500065,CX,16,0/16,0,0,,0,0,0,1,693,2016-10-30 16:04:30
692,JAG,FFJDI,20829,,16:00,503500028,CX,32,0/32,0,0,,0,0,0,1,693,2016-10-30 16:04:30
693,JAG,FFJDI,20829,,16:00,503500023,CX,12,0/12,0,0,,0,0,0,1,693,2016-10-30 16:04:30
694,JAG,FFJDI,20830,,4:00,503500063,CX,56,0/56,0,0,,0,0,0,1,695,2016-10-30 16:04:30
695,JAG,FFJDI,20830,,4:00,503500064,CX,56,0/56,0,0,,0,0,0,1,695,2016-10-30 16:04:30
696,JAG,CDGPA,20831,,0:00,503500183,CX,6,0/6,0,0,,0,0,0,1,696,2016-10-30 16:04:30
697,JAG,CR053,20843,,1:00,503500073,CX,21,0/21,0,0,,0,0,0,1,700,2016-10-30 16:04:30
698,JAG,CR053,20843,,1:00,503500077,CX,98,0/98,0,0,,0,0,0,1,700,2016-10-30 16:04:30
699,JAG,CR053,20843,,1:00,503500071,CX,2,0/2,0,0,,0,0,0,1,700,2016-10-30 16:04:30
700,JAG,CR053,20843,,1:00,503500107,CX,9,0/9,0,0,,0,0,0,1,700,2016-10-30 16:04:30
701,JAG,JCBOB,20844,,3:00,503500073,CX,21,0/21,0,0,,0,0,0,1,704,2016-10-30 16:04:30
702,JAG,JCBOB,20844,,3:00,503500077,CX,28,0/28,0,0,,0,0,0,1,704,2016-10-30 16:04:30
703,JAG,JCBOB,20844,,3:00,503500083,CX,133,0/133,0,0,,0,0,0,1,704,2016-10-30 16:04:30
704,JAG,JCBOB,20844,,3:00,503500107,CX,2,0/2,0,0,,0,0,0,1,704,2016-10-30 16:04:30
705,JAG,SBWAY,20847,,19:00,563700001,CX,3,0/3,0,0,,0,0,0,1,706,2016-10-30 16:04:30
706,JAG,SBWAY,20847,,19:00,563700002,CX,10,0/10,0,0,,0,0,0,1,706,2016-10-30 16:04:30
707,JAG,SBWAY,20848,,19:00,563700001,CX,3,0/3,0,0,,0,0,0,1,708,2016-10-30 16:04:30
708,JAG,SBWAY,20848,,19:00,563700002,CX,10,0/10,0,0,,0,0,0,1,708,2016-10-30 16:04:30
709,JAG,SBWNE,20849,,21:00,563700001,CX,8,0/8,0,0,,0,0,0,1,710,2016-10-30 16:04:30
710,JAG,SBWNE,20849,,21:00,563700002,CX,18,0/18,0,0,,0,0,0,1,710,2016-10-30 16:04:30
711,JAG,CDJAC,20842,,23:00,563700001,CX,4,0/4,0,0,,0,0,0,1,712,2016-10-30 16:04:30
712,JAG,CDJAC,20842,,23:00,563700002,CX,22,0/22,0,0,,0,0,0,1,712,2016-10-30 16:04:30
713,JAG,FFJDI,20850,,22:00,503500064,CX,20,0/20,0,0,,0,0,0,1,717,2016-10-30 16:04:30
714,JAG,FFJDI,20850,,22:00,503500065,CX,20,0/20,0,0,,0,0,0,1,717,2016-10-30 16:04:30
715,JAG,FFJDI,20850,,22:00,503500066,CX,16,0/16,0,0,,0,0,0,1,717,2016-10-30 16:04:30
716,JAG,FFJDI,20850,,22:00,503500028,CX,40,0/40,0,0,,0,0,0,1,717,2016-10-30 16:04:30
717,JAG,FFJDI,20850,,22:00,503500023,CX,16,0/16,0,0,,0,0,0,1,717,2016-10-30 16:04:30
718,JAG,CCONF,20841,,10:00,503500115,CX,8,0/8,0,0,,0,0,0,1,723,2016-10-30 16:04:30
719,JAG,CCONF,20841,,10:00,503500103,CX,1,0/1,0,0,,0,0,0,1,723,2016-10-30 16:04:30
720,JAG,CCONF,20841,,10:00,503500127,CX,2,0/2,0,0,,0,0,0,1,723,2016-10-30 16:04:30
721,JAG,CCONF,20841,,10:00,503500093,CX,1,0/1,0,0,,0,0,0,1,723,2016-10-30 16:04:30
722,JAG,CCONF,20841,,10:00,503500105,CX,4,0/4,0,0,,0,0,0,1,723,2016-10-30 16:04:30
723,JAG,CCONF,20841,,10:00,503500023,CX,4,0/4,0,0,,0,0,0,1,723,2016-10-30 16:04:30
724,JAG,FFJDI,20851,,4:00,503500063,CX,60,0/60,0,0,,0,0,0,1,725,2016-10-30 16:04:30
725,JAG,FFJDI,20851,,4:00,503500064,CX,52,0/52,0,0,,0,0,0,1,725,2016-10-30 16:04:30
726,JAG,FFJDI,20852,,16:00,503500063,CX,28,0/28,0,0,,0,0,0,1,730,2016-10-30 16:04:30
727,JAG,FFJDI,20852,,16:00,503500064,CX,32,0/32,0,0,,0,0,0,1,730,2016-10-30 16:04:30
728,JAG,FFJDI,20852,,16:00,503500065,CX,12,0/12,0,0,,0,0,0,1,730,2016-10-30 16:04:30
729,JAG,FFJDI,20852,,16:00,503500028,CX,28,0/28,0,0,,0,0,0,1,730,2016-10-30 16:04:30
730,JAG,FFJDI,20852,,16:00,503500023,CX,12,0/12,0,0,,0,0,0,1,730,2016-10-30 16:04:30
731,JAG,JDITA,20845,,17:00,503500115,CX,8,0/8,0,0,,0,0,0,1,733,2016-10-30 16:04:30
732,JAG,JDITA,20845,,17:00,503500101,CX,1,0/1,0,0,,0,0,0,1,733,2016-10-30 16:04:30
733,JAG,JDITA,20845,,17:00,503500093,CX,1,0/1,0,0,,0,0,0,1,733,2016-10-30 16:04:30
734,JAG,JDSTP,20846,,17:00,503500115,CX,12,0/12,0,0,,0,0,0,1,741,2016-10-30 16:04:30
735,JAG,JDSTP,20846,,17:00,503500099,CX,1,0/1,0,0,,0,0,0,1,741,2016-10-30 16:04:30
736,JAG,JDSTP,20846,,17:00,503500103,CX,1,0/1,0,0,,0,0,0,1,741,2016-10-30 16:04:30
737,JAG,JDSTP,20846,,17:00,503500113,CX,1,0/1,0,0,,0,0,0,1,741,2016-10-30 16:04:30
738,JAG,JDSTP,20846,,17:00,503500123,CX,1,0/1,0,0,,0,0,0,1,741,2016-10-30 16:04:30
739,JAG,JDSTP,20846,,17:00,503500101,CX,1,0/1,0,0,,0,0,0,1,741,2016-10-30 16:04:30
740,JAG,JDSTP,20846,,17:00,503500093,CX,1,0/1,0,0,,0,0,0,1,741,2016-10-30 16:04:30
741,JAG,JDSTP,20846,,17:00,503500105,CX,4,0/4,0,0,,0,0,0,1,741,2016-10-30 16:04:30
742,JAG,FFJDI,20853,,11:00,503500063,CX,48,0/48,0,0,,0,0,0,1,743,2016-10-30 16:04:30
743,JAG,FFJDI,20853,,11:00,503500064,CX,64,0/64,0,0,,0,0,0,1,743,2016-10-30 16:04:30
744,JAG,CDJAC,20868,,19:00,563700001,CX,6,0/6,0,0,,0,0,0,1,745,2016-10-30 16:04:30
745,JAG,CDJAC,20868,,19:00,563700002,CX,20,0/20,0,0,,0,0,0,1,745,2016-10-30 16:04:30
746,JAG,SBWAY,20874,,21:00,563700001,CX,3,0/3,0,0,,0,0,0,1,747,2016-10-30 16:04:30
747,JAG,SBWAY,20874,,21:00,563700002,CX,10,0/10,0,0,,0,0,0,1,747,2016-10-30 16:04:30
748,JAG,SBWAY,20875,,21:00,563700001,CX,3,0/3,0,0,,0,0,0,1,749,2016-10-30 16:04:30
749,JAG,SBWAY,20875,,21:00,563700002,CX,10,0/10,0,0,,0,0,0,1,749,2016-10-30 16:04:30
750,JAG,SBWNE,20876,,23:00,563700001,CX,5,0/5,0,0,,0,0,0,1,751,2016-10-30 16:04:30
751,JAG,SBWNE,20876,,23:00,563700002,CX,21,0/21,0,0,,0,0,0,1,751,2016-10-30 16:04:30
752,JAG,CR053,20869,,1:00,503500073,CX,21,0/21,0,0,,0,0,0,1,755,2016-10-30 16:04:30
753,JAG,CR053,20869,,1:00,503500077,CX,63,0/63,0,0,,0,0,0,1,755,2016-10-30 16:04:30
754,JAG,CR053,20869,,1:00,503500083,CX,98,0/98,0,0,,0,0,0,1,755,2016-10-30 16:04:30
755,JAG,CR053,20869,,1:00,503500071,CX,2,0/2,0,0,,0,0,0,1,755,2016-10-30 16:04:30
756,JAG,CR054,20870,,3:00,503500073,CX,28,0/28,0,0,,0,0,0,1,760,2016-10-30 16:04:30
757,JAG,CR054,20870,,3:00,503500079,CX,14,0/14,0,0,,0,0,0,1,760,2016-10-30 16:04:30
758,JAG,CR054,20870,,3:00,503500083,CX,84,0/84,0,0,,0,0,0,1,760,2016-10-30 16:04:30
759,JAG,CR054,20870,,3:00,503500071,CX,4,0/4,0,0,,0,0,0,1,760,2016-10-30 16:04:30
760,JAG,CR054,20870,,3:00,503500107,CX,6,0/6,0,0,,0,0,0,1,760,2016-10-30 16:04:30
761,JAG,JCBOB,20871,,9:00,503500073,CX,28,0/28,0,0,,0,0,0,1,765,2016-10-30 16:04:30
762,JAG,JCBOB,20871,,9:00,503500077,CX,35,0/35,0,0,,0,0,0,1,765,2016-10-30 16:04:30
763,JAG,JCBOB,20871,,9:00,503500083,CX,70,0/70,0,0,,0,0,0,1,765,2016-10-30 16:04:30
764,JAG,JCBOB,20871,,9:00,503500071,CX,3,0/3,0,0,,0,0,0,1,765,2016-10-30 16:04:30
765,JAG,JCBOB,20871,,9:00,503500107,CX,6,0/6,0,0,,0,0,0,1,765,2016-10-30 16:04:30
766,JAG,JCBOB,20872,,9:00,503500077,CX,84,0/84,0,0,,0,0,0,1,769,2016-10-30 16:04:30
767,JAG,JCBOB,20872,,9:00,503500083,CX,49,0/49,0,0,,0,0,0,1,769,2016-10-30 16:04:30
768,JAG,JCBOB,20872,,9:00,503500071,CX,3,0/3,0,0,,0,0,0,1,769,2016-10-30 16:04:30
769,JAG,JCBOB,20872,,9:00,503500107,CX,6,0/6,0,0,,0,0,0,1,769,2016-10-30 16:04:30
770,JAG,FFJDI,20877,,4:00,503500063,CX,44,0/44,0,0,,0,0,0,1,771,2016-10-30 16:04:30
771,JAG,FFJDI,20877,,4:00,503500064,CX,68,0/68,0,0,,0,0,0,1,771,2016-10-30 16:04:30
772,JAG,FFJDI,20878,,22:00,503500063,CX,52,0/52,0,0,,0,0,0,1,774,2016-10-30 16:04:30
773,JAG,FFJDI,20878,,22:00,503500064,CX,44,0/44,0,0,,0,0,0,1,774,2016-10-30 16:04:30
774,JAG,FFJDI,20878,,22:00,503500065,CX,16,0/16,0,0,,0,0,0,1,774,2016-10-30 16:04:30
775,JAG,FFJDI,20879,,16:00,503500064,CX,72,0/72,0,0,,0,0,0,1,777,2016-10-30 16:04:30
776,JAG,FFJDI,20879,,16:00,503500028,CX,20,0/20,0,0,,0,0,0,1,777,2016-10-30 16:04:30
777,JAG,FFJDI,20879,,16:00,503500023,CX,20,0/20,0,0,,0,0,0,1,777,2016-10-30 16:04:30
778,JAG,FFJDI,20880,,11:00,503500063,CX,40,0/40,0,0,,0,0,0,1,779,2016-10-30 16:04:30
779,JAG,FFJDI,20880,,11:00,503500064,CX,72,0/72,0,0,,0,0,0,1,779,2016-10-30 16:04:30
780,JAG,PREZUNIC,20873,,22:00,503500143,CX,2,0/2,0,0,,0,0,0,1,785,2016-10-30 16:04:30
781,JAG,PREZUNIC,20873,,22:00,503500146,CX,3,0/3,0,0,,0,0,0,1,785,2016-10-30 16:04:30
782,JAG,PREZUNIC,20873,,22:00,503500149,CX,9,0/9,0,0,,0,0,0,1,785,2016-10-30 16:04:30
783,JAG,PREZUNIC,20873,,22:00,503500147,CX,4,0/4,0,0,,0,0,0,1,785,2016-10-30 16:04:30
784,JAG,PREZUNIC,20873,,22:00,503500145,CX,6,0/6,0,0,,0,0,0,1,785,2016-10-30 16:04:30
785,JAG,PREZUNIC,20873,,22:00,503500148,CX,4,0/4,0,0,,0,0,0,1,785,2016-10-30 16:04:30
786,JAG,CDJAC,20891,,19:00,563700001,CX,3,0/3,0,0,,0,0,0,1,787,2016-10-30 16:04:30
787,JAG,CDJAC,20891,,19:00,563700002,CX,23,0/23,0,0,,0,0,0,1,787,2016-10-30 16:04:30
788,JAG,SBWAY,20895,,21:00,563700001,CX,6,0/6,0,0,,0,0,0,1,789,2016-10-30 16:04:30
789,JAG,SBWAY,20895,,21:00,563700002,CX,20,0/20,0,0,,0,0,0,1,789,2016-10-30 16:04:30
790,JAG,SBWNE,20896,,23:00,563700001,CX,7,0/7,0,0,,0,0,0,1,791,2016-10-30 16:04:30
791,JAG,SBWNE,20896,,23:00,563700002,CX,19,0/19,0,0,,0,0,0,1,791,2016-10-30 16:04:30
792,JAG,JCBOB,20893,,1:00,503500083,CX,196,0/196,0,0,,0,0,0,1,792,2016-10-30 16:04:30
793,JAG,CR056,20892,,3:00,503500107,CX,28,0/28,0,0,,0,0,0,1,793,2016-10-30 16:04:30
794,JAG,FFJDI,20897,,4:00,503500063,CX,44,0/44,0,0,,0,0,0,1,795,2016-10-30 16:04:30
795,JAG,FFJDI,20897,,4:00,503500064,CX,68,0/68,0,0,,0,0,0,1,795,2016-10-30 16:04:30
796,JAG,FFJDI,20898,,11:00,503500063,CX,56,0/56,0,0,,0,0,0,1,797,2016-10-30 16:04:30
797,JAG,FFJDI,20898,,11:00,503500064,CX,56,0/56,0,0,,0,0,0,1,797,2016-10-30 16:04:30
798,JAG,FFJDI,20899,,16:00,503500064,CX,32,0/32,0,0,,0,0,0,1,801,2016-10-30 16:04:30
799,JAG,FFJDI,20899,,16:00,503500065,CX,20,0/20,0,0,,0,0,0,1,801,2016-10-30 16:04:30
800,JAG,FFJDI,20899,,16:00,503500028,CX,40,0/40,0,0,,0,0,0,1,801,2016-10-30 16:04:30
801,JAG,FFJDI,20899,,16:00,503500023,CX,20,0/20,0,0,,0,0,0,1,801,2016-10-30 16:04:30
802,JAG,JDSTP,20894,,17:00,503500115,CX,16,0/16,0,0,,0,0,0,1,805,2016-10-30 16:04:30
803,JAG,JDSTP,20894,,17:00,503500125,CX,8,0/8,0,0,,0,0,0,1,805,2016-10-30 16:04:30
804,JAG,JDSTP,20894,,17:00,503500093,CX,1,0/1,0,0,,0,0,0,1,805,2016-10-30 16:04:30
805,JAG,JDSTP,20894,,17:00,503500105,CX,8,0/8,0,0,,0,0,0,1,805,2016-10-30 16:04:30
806,JAG,FFJDI,20900,,22:00,503500064,CX,20,0/20,0,0,,0,0,0,1,810,2016-10-30 16:04:30
807,JAG,FFJDI,20900,,22:00,503500065,CX,20,0/20,0,0,,0,0,0,1,810,2016-10-30 16:04:30
808,JAG,FFJDI,20900,,22:00,503500066,CX,12,0/12,0,0,,0,0,0,1,810,2016-10-30 16:04:30
809,JAG,FFJDI,20900,,22:00,503500028,CX,40,0/40,0,0,,0,0,0,1,810,2016-10-30 16:04:30
810,JAG,FFJDI,20900,,22:00,503500023,CX,20,0/20,0,0,,0,0,0,1,810,2016-10-30 16:04:30
811,JAG,CDJAC,20915,,21:00,563700001,CX,5,0/5,0,0,,0,0,0,1,812,2016-10-30 16:04:30
812,JAG,CDJAC,20915,,21:00,563700002,CX,21,0/21,0,0,,0,0,0,1,812,2016-10-30 16:04:30
813,JAG,SBWNE,20920,,23:00,563700001,CX,6,0/6,0,0,,0,0,0,1,814,2016-10-30 16:04:30
814,JAG,SBWNE,20920,,23:00,563700002,CX,20,0/20,0,0,,0,0,0,1,814,2016-10-30 16:04:30
815,JAG,CDJAC,20914,,19:00,563700001,CX,3,0/3,0,0,,0,0,0,1,816,2016-10-30 16:04:30
816,JAG,CDJAC,20914,,19:00,563700002,CX,23,0/23,0,0,,0,0,0,1,816,2016-10-30 16:04:30
817,JAG,JCBOB,20918,,1:00,503500107,CX,28,0/28,0,0,,0,0,0,1,817,2016-10-30 16:04:30
818,JAG,JCBOB,20919,,3:00,503500107,CX,28,0/28,0,0,,0,0,0,1,818,2016-10-30 16:04:30
819,JAG,FFJDI,20916,,4:00,503500063,CX,20,0/20,0,0,,0,0,0,1,824,2016-10-30 16:04:30
820,JAG,FFJDI,20916,,4:00,503500064,CX,20,0/20,0,0,,0,0,0,1,824,2016-10-30 16:04:30
821,JAG,FFJDI,20916,,4:00,503500065,CX,16,0/16,0,0,,0,0,0,1,824,2016-10-30 16:04:30
822,JAG,FFJDI,20916,,4:00,503500066,CX,12,0/12,0,0,,0,0,0,1,824,2016-10-30 16:04:30
823,JAG,FFJDI,20916,,4:00,503500028,CX,20,0/20,0,0,,0,0,0,1,824,2016-10-30 16:04:30
824,JAG,FFJDI,20916,,4:00,503500023,CX,24,0/24,0,0,,0,0,0,1,824,2016-10-30 16:04:30
825,JAG,JCBOB,20917,,9:00,503500083,CX,196,0/196,0,0,,0,0,0,1,825,2016-10-30 16:04:30
826,JAG,FFJDI,20921,,11:00:00,503500063,CX,20,0/20,20,0,,0,0,0,1,829,2016-10-30 16:04:30
827,JAG,FFJDI,20921,,11:00:00,503500064,CX,48,0/48,10,0,,0,0,0,1,829,2016-10-30 16:04:30
828,JAG,FFJDI,20921,,11:00,503500065,CX,24,0/24,0,0,,0,0,0,1,829,2016-10-30 16:04:30
829,JAG,FFJDI,20921,,11:00,503500028,CX,20,0/20,0,0,,0,0,0,1,829,2016-10-30 16:04:30
